sku;name;brand;price;qty;qty_holded;VMD;VMD30;qty_complete;qty_fraud;qty_fraud2;qty_complete2;status
763;Carb Up Black - Sache 30g - Probiótica;Probiótica;99999.9;0;0;0.0;0.0;0;0;0;0;Disable
765;Carb Up Black - Caixa 300g - Probiótica - Morango;Probiótica;23.9;0;0;0.0;0.0;0;0;0;0;Enable
771;Whey Micellar - 900g - Millennium - Probiótica - Chocolate;Probiótica;89.9;0;0;0.0;0.0;0;0;0;0;Enable
767;Carb Up Black - Caixa 300g - Probiótica - Guaraná e Açaí;Probiótica;23.9;0;0;0.0;0.1;0;0;0;0;Enable
768;Carb Up Black - Caixa 300g - Probiótica;Probiótica;23.9;0;0;0.0;0.0;0;0;0;0;Enable
772;Whey Micellar - 900g - Millennium - Probiótica - Morango;Probiótica;89.9;0;0;0.0;0.0;0;0;0;0;Enable
775;Super Albumina - 500g - Millennium - Probiótica - Chocolate;Probiótica;99999.9;0;0;0.0;0.0;0;0;0;0;Disable
773;Whey Micellar - 900g - Millennium - Probiótica - Açaí com Guaraná;Probiótica;89.9;0;0;0.0;0.0;0;0;0;0;Enable
774;Whey Micellar - 900g - Millennium - Probiótica;Probiótica;89.9;0;0;0.0;0.0;0;0;0;0;Enable
868;Carb UP BCAA Plus Gel - Caixa 300g - Probiótica - 6 Sabores;Probiótica;14.9;0;0;0.0;0.0;0;0;0;0;Disable
715;Massa 3200 Anti-Catabolic - 3kg- Probiótica - Baunilha;Probiótica;154.9;0;0;0.0;0.133;0;0;0;0;Enable
716;Massa 3200 Anti-Catabolic - 3kg- Probiótica - Cookies;Probiótica;154.9;0;0;0.0;0.0;0;0;0;0;Enable
717;Massa 3200 Anti-Catabolic - 3kg- Probiótica - Açaí com Guaraná;Probiótica;154.9;0;0;0.0;0.0;0;0;0;0;Enable
720;Whey NO2 Micellar - 900g - Probiótica - Chocolate;Probiótica;124.9;0;0;0.0;0.0;0;0;0;0;Enable
721;Whey NO2 Micellar - 900g - Probiótica - Morango;Probiótica;124.9;0;0;0.0;0.0;0;0;0;0;Enable
784;Massa Nitro NO2 - 1,4kg - Millennium - Probiótica - Baunilha;Probiótica;44.9;0;0;0.0;0.0;0;0;0;0;Enable
785;Massa Nitro NO2 - 1,4kg - Millennium - Probiótica;Probiótica;44.9;0;0;0.0;0.0;0;0;0;0;Enable
790;Hiper Whey - 900g - Millennium - Probiótica - Morango;Probiótica;74.9;0;0;0.0;0.0;0;0;0;0;Enable
789;Massa Nitro NO2 - 3kg - Millennium - Probiótica;Probiótica;89.9;0;0;0.0;0.0;0;0;0;0;Enable
794;Hiper Whey - 2,268kg - Millennium - Probiótica - Baunilha;Probiótica;159.9;0;0;0.0;0.0;0;0;0;0;Enable
791;Hiper Whey - 900g - Millennium - Probiótica - Chocolate;Probiótica;74.9;0;0;0.0;0.067;0;0;0;0;Enable
787;Massa Nitro NO2 - 3kg - Millennium - Probiótica - Chocolate;Probiótica;89.9;0;0;0.0;0.133;0;0;0;0;Enable
793;Hiper Whey - 900g - Millennium - Probiótica;Probiótica;74.9;0;0;0.0;0.0;0;0;0;0;Enable
798;BCAA 2400mg - 120 Tabletes - Millennium - Probiótica;Probiótica;52.9;0;0;0.0;0.3;0;0;0;0;Enable
795;Hiper Whey - 2,268kg - Millennium - Probiótica - Morango;Probiótica;159.9;0;0;0.0;0.0;0;0;0;0;Enable
792;Hiper Whey - 900g - Millennium - Probiótica -  Baunilha;Probiótica;74.9;0;0;0.0;0.0;0;0;0;0;Enable
796;Hiper Whey - 2,268kg - Millennium - Probiótica - Chocolate;Probiótica;159.9;0;0;0.0;0.0;0;0;0;0;Enable
797;Hiper Whey - 2,268kg - Millennium - Probiótica;Probiótica;159.9;0;0;0.0;0.0;0;0;0;0;Enable
800;Ômega 3 - 100 Cápsulas - Probiótica;Probiótica;44.9;0;0;0.0;0.033;0;0;0;0;Enable
801;Lean Diet Caps - 60 Cápsulas - Probiótica;Probiótica;79.9;0;0;0.0;0.033;0;0;0;0;Enable
805;Isolate 100% Whey - 908g - Probiótica - Morango;Probiótica;199.9;0;0;0.0;0.0;0;0;0;0;Enable
806;Isolate 100% Whey - 908g - Probiótica - Baunilha;Probiótica;199.9;0;0;0.0;0.0;0;0;0;0;Enable
810;Isolate 100% Whey - 2,268kg - Probiótica - Baunilha;Probiótica;399.9;0;0;0.0;0.0;0;0;0;0;Enable
807;Isolate 100% Whey - 908g - Probiótica - Cookies;Probiótica;199.9;0;0;0.0;0.0;0;0;0;0;Enable
808;Isolate 100% Whey - 908g - Probiótica;Probiótica;199.9;0;0;0.0;0.0;0;0;0;0;Enable
811;Isolate 100% Whey - 2,268kg - Probiótica - Morango;Probiótica;399.9;0;0;0.0;0.0;0;0;0;0;Enable
814;Pro Pure Whey - 908g - Probiótica - Chocolate;Probiótica;129.9;0;0;0.0;0.0;0;0;0;0;Enable
812;Isolate 100% Whey - 2,268kg - Probiótica - Chocolate;Probiótica;399.9;0;0;0.0;0.0;0;0;0;0;Enable
813;Isolate 100% Whey - 2,268kg - Probiótica;Probiótica;399.9;0;0;0.0;0.0;0;0;0;0;Enable
815;Pro Pure Whey - 908g - Probiótica - Morango;Probiótica;129.9;0;0;0.0;0.0;0;0;0;0;Enable
819;Pro Pure Whey - 2,268kg - Probiótica - Cookies;Probiótica;279.9;0;0;0.0;0.0;0;0;0;0;Enable
817;Pro Pure Whey - 908g - Probiótica - Cookies;Probiótica;129.9;0;0;0.0;0.0;0;0;0;0;Enable
818;Pro Pure Whey - 908g - Probiótica;Probiótica;129.9;0;0;0.0;0.0;0;0;0;0;Enable
820;Pro Pure Whey - 2,268kg - Probiótica - Morango;Probiótica;279.9;0;0;0.0;0.0;0;0;0;0;Enable
825;BCAA Ethyl Ester - 200 Cápsulas - Probiótica;Probiótica;124.9;0;0;1.0;0.033;0;0;0;1;Enable
821;Pro Pure Whey - 2,268kg - Probiótica - Chocolate;Probiótica;279.9;0;0;0.0;0.0;0;0;0;0;Enable
822;Pro Pure Whey - 2,268kg - Probiótica - Baunilha;Probiótica;279.9;0;0;0.0;0.067;0;0;0;0;Enable
823;Pro Pure Whey - 2,268kg - Probiótica;Probiótica;279.9;0;0;0.0;0.0;0;0;0;0;Enable
826;Coqueteleira - Probiótica;Probiótica;12.9;0;0;0.0;0.333;0;0;0;0;Enable
865;Creatina Pura - 100g - Probiótica;Probiótica;37.9;1;0;1.0;0.033;0;0;0;0;Enable
866;Creatina Pura - 300g - Probiótica;Probiótica;64.9;0;0;0.0;0.067;0;0;0;0;Enable
869;100% Pure Whey Protein - 2,268kg - Probiótica - Baunilha;Probiótica;209.9;0;0;0.0;0.2;0;0;0;0;Enable
870;100% Pure Whey Protein - 2,268kg - Probiótica - Morango;Probiótica;209.9;0;0;0.0;0.0;0;0;0;0;Enable
871;100% Pure Whey Protein - 2,268kg - Probiótica - Chocolate;Probiótica;209.9;0;0;0.0;0.067;0;0;0;0;Enable
874;Lipo Carnitina - 60 Cápsulas - Probiótica;Probiótica;79.9;0;0;0.0;0.0;0;0;0;0;Enable
872;100% Pure Whey Protein - 2,268kg - Probiótica - Sem Sabor;Probiótica;209.9;0;0;0.0;0.0;0;0;0;0;Enable
873;100% Pure Whey Protein - 2,268kg - Probiótica;Probiótica;209.9;0;0;0.0;0.0;0;0;0;0;Enable
875;Óleo de Côco - 60 Cápsulas - Probiótica;Probiótica;49.9;0;0;0.0;0.0;0;0;0;0;Enable
876;L - Carnitine 1000 - 400ml - Probiótica - Morango;Probiótica;53.9;0;0;0.0;0.0;0;0;0;0;Enable
877;L - Carnitine 1000 - 400ml - Probiótica - Laranja;Probiótica;53.9;0;0;0.0;0.0;0;0;0;0;Enable
878;L - Carnitine 1000 - 400ml - Probiótica - Pêssego;Probiótica;53.9;0;0;0.0;0.0;0;0;0;0;Enable
880;L - Carnitine - 120 Cápsulas - Probiótica;Probiótica;78.9;1;0;1.0;0.133;0;0;0;0;Enable
879;L - Carnitine 1000 - 400ml - Probiótica;Probiótica;53.9;0;0;0.0;0.0;0;0;0;0;Enable
781;Thermogenic 120 cápsulas - Millennium - Probiótica;Probiótica;59.9;0;1;1.0;0.067;0;0;0;0;Enable
782;Massa Nitro NO2 - 1,4kg - Millennium - Probiótica - Morango;Probiótica;44.9;0;0;0.0;0.067;0;0;0;0;Enable
786;Massa Nitro NO2 - 3kg - Millennium - Probiótica - Baunilha;Probiótica;89.9;0;0;0.0;0.2;0;0;0;0;Enable
783;Massa Nitro NO2 - 1,4kg - Millennium - Probiótica - Chocolate;Probiótica;44.9;0;0;0.0;0.0;0;0;0;0;Enable
541;Creatina Decanate 300g - Muscle Meds;Muscle Meds;92.9;0;0;0.0;0.0;0;0;0;0;Enable
539;Amino Decanate 360g - Muscle Meds;Muscle Meds;159.9;0;0;0.0;0.0;0;0;0;0;Enable
543;Coqueteleira - Muscle Meds;Muscle Meds;19.9;0;0;0.0;0.1;0;0;0;0;Enable
544;Creatina Micronizada Pura 300g - MHP Nutrition;Creatina Micronizada Pura 300g;79.9;0;0;0.0;0.0;0;0;0;0;Enable
545;Dark Matter 1,2 kg - Framboesa - MHP Nutrition;Framboesa;232.9;0;0;0.0;0.0;0;0;0;0;Enable
831;Camiseta Muscle Meds Regata - Muscle Meds - Tamanho M;Muscle Meds;29.9;0;0;0.0;0.0;0;0;0;0;Enable
2001;Camiseta Carnivor  Regata - Muscle Meds;Muscle Meds;29.9;0;0;0.0;0.0;0;0;0;0;Disable
832;Camiseta Carnivor Regata - Muscle Meds - Tamanho GG;Muscle Meds;29.9;0;0;0.0;0.0;0;0;0;0;Enable
627;Carnivor Mass 2,590kg - Muscle Meds - Chocolate;Muscle Meds;269.9;0;0;0.0;0.067;0;0;0;0;Enable
828;Top Feminino Azul - MHP Nutrition - Tamanho M;MHP Nutrition;48.9;0;0;0.0;0.0;0;0;0;0;Disable
551;Isofast 50 - 1,344kg - MHP Nutrition - Baunilha;MHP Nutrition;249.9;0;0;0.0;0.0;0;0;0;0;Enable
553;Glutamina SR 12hs - 300g - MHP Nutrition;300g;99.9;0;0;0.0;0.067;0;0;0;0;Enable
552;Isofast 50 - 1,344kg - MHP Nutrition;1,344kg;249.9;0;0;0.0;0.0;0;0;0;0;Enable
554;BCAA SR 120 Tabletes - MHP Nutrition;BCAA SR 120 Tabletes;86.9;0;0;0.0;0.033;0;0;0;0;Enable
556;Activite Sport  120 Tabletes - MHP Nutrition;Activite Sport  120 Tabletes;120.9;0;0;0.0;0.0;0;0;0;0;Enable
557;Camiseta Regata Branca MHP - MHP Nutrition - Tamanho GG;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Enable
2003;Top Feminino Azul - MHP Nutrition;Top Feminino Azul;48.9;0;0;0.0;0.0;0;0;0;0;Enable
558;Luva Grippad Importada - MHP Nutrition;Luva Grippad Importada;44.9;0;0;0.0;0.0;0;0;0;0;Enable
836;Camiseta Regata Branca MHP - MHP Nutrition - Tamanho M;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
837;Camiseta Regata Azul MHP - MHP Nutrition -  Tamanho M;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
625;Carnivor Mass 2,534kg - Muscle Meds - Baunilha;Muscle Meds;269.9;0;0;0.0;0.067;0;0;0;0;Enable
2004;Camiseta Regata Azul MHP - MHP Nutrition;Camiseta Regata Azul MHP;29.9;0;0;0.0;0.0;0;0;0;0;Disable
830;Camiseta Muscle Meds Regata - Muscle Meds - Tamanho G;Muscle Meds;29.9;0;0;0.0;0.0;0;0;0;0;Disable
834;Camiseta Carnivor Regata - Muscle Meds - Tamanho M;Muscle Meds;29.9;0;0;0.0;0.0;0;0;0;0;Disable
838;Camiseta Regata Azul MHP - MHP Nutrition -  Tamanho GG;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
840;Camiseta Regata Azul Isofast - MHP Nutrition -  Tamanho G;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
2002;Camiseta Regata Branca MHP - MHP Nutrition;Camiseta Regata Branca MHP;29.9;0;0;0.0;0.0;0;0;0;0;Disable
2000;Camiseta Muscle Meds Regata - Muscle Meds;Muscle Meds;29.9;0;0;0.0;0.0;0;0;0;0;Enable
546;Probolic SR 12hs 908g - MHP Nutrition - Chocolate;MHP Nutrition;139.9;0;0;0.0;0.0;0;0;0;0;Disable
2006;Camiseta Regata Branca Isofast - MHP Nutrition;Camiseta Regata Branca Isofast;29.9;0;0;0.0;0.0;0;0;0;0;Disable
841;Camiseta Regata Azul Isofast - MHP Nutrition -  Tamanho GG;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
835;Camiseta Regata Branca MHP - MHP Nutrition - Tamanho G;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
839;Camiseta Regata Azul MHP - MHP Nutrition -  Tamanho G;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
547;Probolic SR 12hs 908g - MHP Nutrition - Baunilha;MHP Nutrition;139.9;0;0;0.0;0.067;0;0;0;0;Enable
548;Probolic SR 12hs 908g - MHP Nutrition - Morango;MHP Nutrition;139.9;0;0;0.0;0.067;0;0;0;0;Enable
2005;Camiseta Regata Azul Isofast - MHP Nutrition;Camiseta Regata Azul Isofast;29.9;0;0;0.0;0.0;0;0;0;0;Disable
842;Camiseta Regata Azul Isofast - MHP Nutrition -  Tamanho M;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
844;Camiseta Regata Branca Isofast - MHP Nutrition -  Tamanho G;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
846;Camiseta Regata Branca Alert 8 - MHP Nutrition -  Tamanho G;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
2007;Camiseta Regata Branca Alert 8 - MHP Nutrition;Camiseta Regata Branca Alert 8;29.9;0;0;0.0;0.0;0;0;0;0;Disable
847;Camiseta Regata Branca Alert 8 - MHP Nutrition -  Tamanho GG;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
2008;Camiseta Regata Branca Trac Hardcore - MHP Nutrition;Camiseta Regata Branca Trac Hardcore;29.9;0;0;0.0;0.0;0;0;0;0;Disable
848;Camiseta Regata Branca Alert 8 - MHP Nutrition -  Tamanho M;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
881;Thermogenic Pró - 120 Cápsulas - Probiótica;Probiótica;169.9;0;0;0.0;0.0;0;0;0;0;Enable
978;Combo IsoPro Whey 900g + Carnivor Beef Aminos 300 Tabletes;Combo IsoPro Whey 900g + Carnivor Beef Aminos 300 Tabletes;299.9;0;0;0.0;0.0;0;0;0;0;Enable
2032;Luva Gel Bandagem - Pretorian Hard Sports;Pretorian Hard Sports;64.9;0;0;0.0;0.0;0;0;0;0;Enable
530;Carnivor 1,044kg - Muscle Meds - Chocolate;Muscle Meds;184.9;0;0;0.0;0.233;0;0;0;0;Enable
532;Carnivor 1,904kg - Muscle Meds - Baunilha Caramelo;Muscle Meds;294.9;2;0;2.0;0.233;0;0;0;0;Enable
549;Probolic SR 12hs 908g - MHP Nutrition - Banana;MHP Nutrition;139.9;0;0;0.0;0.067;0;0;0;0;Disable
533;Carnivor 2,088kg - Muscle Meds - Chocolate;Muscle Meds;296.9;1;2;1.0;0.767;0;0;0;0;Enable
536;Carnivor Beef Aminos 300 Tabletes - Muscle Meds;Muscle Meds;124.9;0;0;0.0;0.067;0;0;0;0;Enable
537;Amino Decanate 360g - Muscle Meds - Melancia ;Muscle Meds;159.9;0;0;0.0;0.133;0;0;0;0;Enable
2015;Boné Oficial Standard Roxo - Bony Açaí;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
502;Boné Standard Preto - Bony Açaí - Tamanho M;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Disable
503;Boné Standard Preto - Bony Açaí - Tamanho G;Bony Açaí;64.9;0;0;0.0;0.067;0;0;0;0;Enable
504;Boné Standard Roxo - Bony Açaí - Tamanho GG;Bony Açaí;64.9;0;2;0.0;0.2;0;0;0;0;Enable
2016;Boné Oficial Vitor Belfort - Bony Açaí;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
508;Boné Vitor Belfort  - Bony Açaí - Tamanho M;Bony Açaí;64.9;0;0;0.0;0.133;0;0;0;0;Enable
2017;Boné Oficial Wanderley - Bony Açaí;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
509;Boné Vitor Belfort  - Bony Açaí - Tamanho G;Bony Açaí;64.9;0;0;0.0;0.067;0;0;0;0;Enable
510;Boné Wanderley  - Bony Açaí - Tamanho GG;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
511;Boné Wanderley  - Bony Açaí - Tamanho M;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Disable
512;Boné Wanderley  - Bony Açaí - Tamanho G;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
850;Camiseta Regata Branca Trac Hardcore - MHP Nutrition -  Tamanho GG;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
885;Açaí com Guaraná - Zero Açúcar - 250ml - Bony Açaí;Bony Açaí;5.9;0;0;0.0;0.0;0;0;0;0;Disable
899;Açaí com Guaraná - adoçado - 280ml - Bony Açaí;Bony Açaí;5.9;0;0;0.0;0.033;0;0;0;0;Enable
997;Selenium 60 Cápsulas - Sundown Naturals;Sundown Naturals;27.9;0;0;0.0;0.0;0;0;0;0;Enable
998;Sunvite Gold - 90 Cápsulas - Sundown Naturals;Sundown Naturals;71.9;0;0;0.0;0.033;0;0;0;0;Enable
854;Camiseta Regata Azul Trac Hardcore - MHP Nutrition -  Tamanho GG;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
855;Top Feminino Cinza - MHP Nutrition - Tamanho M;MHP Nutrition;48.9;0;0;0.0;0.0;0;0;0;0;Enable
2012;Boné Oficial Nogueira - Bony Açaí;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
857;Top Feminino Cinza - MHP Nutrition - Tamanho G;MHP Nutrition;48.9;0;0;0.0;0.0;0;0;0;0;Disable
883;Açaí com Guaraná - adoçado - 750ml - Bony Açaí;Bony Açaí;13.9;0;0;0.0;0.0;0;0;0;0;Disable
2014;Boné Oficial Standard Preto - Bony Açaí;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
498;Boné Standard Branco - Bony Açaí - Tamanho GG;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
499;Boné Standard Branco - Bony Açaí - Tamanho M;Bony Açaí;64.9;0;0;0.0;0.133;0;0;0;0;Enable
500;Boné Standard Branco - Bony Açaí - Tamanho G;Bony Açaí;64.9;0;0;4.0;0.2;4;0;0;0;Enable
999;Fish Oil 1000 - 120 Cápsulas - Sundown Naturals;Sundown Naturals;42.9;0;0;0.0;0.067;0;0;0;0;Enable
1000;Fish Oil 1000 - 180 Cápsulas - Sundown Naturals;Sundown Naturals;59.9;0;0;0.0;0.033;0;0;0;0;Enable
1001;Fish Oil 1000 - 60 Cápsulas - Sundown Naturals;Sundown Naturals;24.9;0;0;0.0;0.033;0;0;0;0;Enable
1002;Garlic 1500 - 100 Cápsulas - Sundown Naturals;Sundown Naturals;28.9;0;0;0.0;0.0;0;0;0;0;Enable
1004;Magnesium Oxide 250mg - 100 Cápsulas - Sundown Naturals;Sundown Naturals;28.9;0;0;0.0;0.0;0;0;0;0;Enable
1005;Óleo de Linhaça Dourada - 120 Cápsulas - Sundown Naturals;Sundown Naturals;76.9;0;0;0.0;0.033;0;0;0;0;Enable
1006;Óleo de Linhaça Dourada - 60 Cápsulas - Sundown Naturals;Sundown Naturals;40.9;0;0;0.0;0.0;0;0;0;0;Enable
1007;Salmon Oil - 100mg - 120 Cápsulas - Sundown Naturals;Sundown Naturals;73.9;0;0;0.0;0.0;0;0;0;0;Disable
1008;Soya Lecithin 1200 - 100 Cápsulas - Sundown Naturals;Sundown Naturals;40.9;0;0;0.0;0.0;0;0;0;0;Enable
1009;Soya Lecithin 1200 - 180 Cápsulas - Sundown Naturals;Sundown Naturals;66.9;0;0;0.0;0.0;0;0;0;0;Enable
1010;Triple Ômega 3,6,9 - 120 Cápsulas - Sundown Naturals;Sundown Naturals;99.9;0;0;0.0;0.0;0;0;0;0;Enable
1011;Triple Ômega 3,6,9 - 60 Cápsulas - Sundown Naturals;Sundown Naturals;59.9;0;0;0.0;0.0;0;0;0;0;Enable
1013;Calcium + Magnesium + Zinc - 100 Cápsulas - Sundown Naturals;Sundown Naturals;39.9;0;0;0.0;0.0;0;0;0;0;Enable
1014;BCAA 2400 - 120 Cápsulas (Sunnutrition) - Sundown Naturals;Sundown Naturals;62.9;0;0;0.0;0.0;0;0;0;0;Enable
1016;3 Whey Protein - 908g (Sunnutrition) - Sundown Naturals - Baunilha;Sundown Naturals;105.9;0;1;1.0;0.033;0;0;0;0;Enable
2009;Camiseta Regata Azul Trac Hardcore - MHP Nutrition;Camiseta Regata Azul Trac Hardcore;29.9;0;0;0.0;0.0;0;0;0;0;Disable
2010;Top Feminino Cinza - MHP Nutrition;Top Feminino Cinza;48.9;0;0;0.0;0.0;0;0;0;0;Enable
496;Boné Nogueira - Bony Açaí - Tamanho M;Bony Açaí;64.9;0;0;0.0;0.533;0;0;0;0;Enable
851;Camiseta Regata Branca Trac Hardcore - MHP Nutrition -  Tamanho M;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
852;Camiseta Regata Azul Trac Hardcore - MHP Nutrition -  Tamanho M;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
853;Camiseta Regata Azul Trac Hardcore - MHP Nutrition -  Tamanho G;MHP Nutrition;29.9;0;0;0.0;0.0;0;0;0;0;Disable
856;Top Feminino Cinza - MHP Nutrition - Tamanho P;MHP Nutrition;48.9;0;0;0.0;0.0;0;0;0;0;Disable
497;Boné Nogueira - Bony Açaí - Tamanho GG;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
501;Boné Standard Preto - Bony Açaí - Tamanho GG;Bony Açaí;64.9;0;0;0.0;0.0;0;0;0;0;Enable
506;Boné Standard Roxo - Bony Açaí - Tamanho G;Bony Açaí;64.9;0;0;4.0;0.4;4;0;0;0;Enable
995;Zinco 90 Cápsulas - Sundown Naturals;Sundown Naturals;31.9;0;0;0.0;0.0;0;0;0;0;Disable
2021;Luva de Boxe Training (branca e rosa) - Pretorian Hard Sports;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Disable
939;Luva de Boxe Training (amarela e branca) - Pretorian Hard Sports - 16 OZ;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Disable
940;Luva de Boxe Training (amarela e branca) - Pretorian Hard Sports - 14 OZ;Pretorian Hard Sports;119.9;0;0;0.0;0.067;0;0;0;0;Enable
2022;Luva de Boxe Training (preta) - Pretorian Hard Sports;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Enable
941;Luva de Boxe Training (branca e rosa) - Pretorian Hard Sports - 12 OZ;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Disable
943;Luva de Boxe Training (branca e rosa) - Pretorian Hard Sports - 16 OZ;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Disable
945;Luva de Boxe Training (preta) - Pretorian Hard Sports - 14 OZ;Pretorian Hard Sports;119.9;0;0;0.0;0.067;0;0;0;0;Enable
2023;Luva de MMA (preta) - Pretorian Hard Sports;Pretorian Hard Sports;99.9;0;0;0.0;0.0;0;0;0;0;Disable
947;Luva de Boxe Training (vermelha) - Pretorian Hard Sports - 14 OZ;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Disable
948;Luva de MMA (preta) - Pretorian Hard Sports - Tamanho M;Pretorian Hard Sports;99.9;0;0;0.0;0.0;0;0;0;0;Disable
2024;Luva de MMA (vermelha) - Pretorian Hard Sports;Pretorian Hard Sports;99.9;0;0;0.0;0.0;0;0;0;0;Disable
949;Luva de MMA (preta) - Pretorian Hard Sports - Tamanho G;Pretorian Hard Sports;99.9;0;0;0.0;0.0;0;0;0;0;Disable
950;Luva de MMA (vermelha) - Pretorian Hard Sports - Tamanho G;Pretorian Hard Sports;99.9;0;0;0.0;0.0;0;0;0;0;Disable
2025;Luva de MMA Training - Pretorian Hard Sports;Pretorian Hard Sports;94.9;0;0;0.0;0.0;0;0;0;0;Enable
951;Luva de MMA (vermelha) - Pretorian Hard Sports - Tamanho M;Pretorian Hard Sports;99.9;0;0;0.0;0.0;0;0;0;0;Disable
2026;Luva de Boxe Coverage - Pretorian Hard Sports;Pretorian Hard Sports;139.9;0;0;0.0;0.0;0;0;0;0;Disable
953;Luva de MMA Training - Pretorian Hard Sports - Tamanho G;Pretorian Hard Sports;94.9;0;0;0.0;0.0;0;0;0;0;Disable
2027;Protetor de Canela (preto) - Pretorian Hard Sports;Pretorian Hard Sports;169.9;0;0;0.0;0.0;0;0;0;0;Disable
956;Protetor de Canela (preto) - Pretorian Hard Sports - Tamanho M;Pretorian Hard Sports;169.9;0;0;0.0;0.0;0;0;0;0;Disable
957;Protetor de Canela (preto) - Pretorian Hard Sports - Tamanho G;Pretorian Hard Sports;169.9;0;0;0.0;0.0;0;0;0;0;Disable
958;Bandagem Elástica 3M - Pretorian Hard Sports - Amarelo;Pretorian Hard Sports;27.9;0;0;0.0;0.0;0;0;0;0;Disable
2029;Protetor Bucal de Silicone - Pretorian Hard Sports;Pretorian Hard Sports;18.9;0;0;0.0;0.0;0;0;0;0;Enable
959;Bandagem Elástica 3M - Pretorian Hard Sports - Rosa;Pretorian Hard Sports;27.9;0;0;0.0;0.0;0;0;0;0;Enable
962;Bandagem Elástica 3M - Pretorian Hard Sports - Azul;Pretorian Hard Sports;27.9;0;0;0.0;0.0;0;0;0;0;Disable
963;Protetor Bucal de Silicone - Pretorian Hard Sports - Simples;Pretorian Hard Sports;18.9;0;0;0.0;0.0;0;0;0;0;Enable
964;Protetor Bucal de Silicone - Pretorian Hard Sports - Preto;Pretorian Hard Sports;18.9;0;0;0.0;0.0;0;0;0;0;Enable
965;Protetor Bucal de Silicone - Pretorian Hard Sports - Rosa;Pretorian Hard Sports;18.9;0;0;0.0;0.0;0;0;0;0;Enable
966;Protetor Bucal de Silicone - Pretorian Hard Sports - Azul Claro;Pretorian Hard Sports;18.9;0;0;0.0;0.0;0;0;0;0;Disable
969;Luva com Peso - Pretorian Hard Sports;Pretorian Hard Sports;45.9;0;0;0.0;0.0;0;0;0;0;Disable
970;Luva de Boxe Pro (preto) - Pretorian Hard Sports - 14 OZ;Pretorian Hard Sports;299.9;0;0;0.0;0.0;0;0;0;0;Enable
971;Luva de Boxe Pro (preto) - Pretorian Hard Sports - 16 OZ;Pretorian Hard Sports;299.9;0;0;0.0;0.0;0;0;0;0;Disable
2018;Luva de Boxe Training (preta e vermelha) - Pretorian Hard Sports;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Enable
2031;Luva de MMA Pro - Pretorian Hard Sports;Pretorian Hard Sports;169.9;0;0;0.0;0.0;0;0;0;0;Disable
972;Luva de MMA Pro - Pretorian Hard Sports - Tamanho M;Pretorian Hard Sports;169.9;0;0;0.0;0.0;0;0;0;0;Disable
973;Luva de MMA Pro - Pretorian Hard Sports - Tamanho G;Pretorian Hard Sports;169.9;0;0;0.0;0.0;0;0;0;0;Disable
933;Luva de Boxe Training (preta e vermelha) - Pretorian Hard Sports - 14 OZ;Pretorian Hard Sports;119.9;0;0;0.0;0.0;0;0;0;0;Enable
